Transaction ID,Product Name,Category,Sales Channel,Region,State,Store Type,Quantity Sold,Unit Price,Revenue,Cost Price,Returns,Inventory at Sale,Customer ID,Order Date,Discount %,Footfall,Order Year,Order Month,Order Quarter,Product Size
TID01733,Pantene Shampoo,Personal Care,Offline,South,West Bengal,Online,34,120,4080,100,3,58,CID304,17-06-2024,22,482,2024,6,2,180ml
TID01734,Haldiram Bhujia,Snacks,Online,North,Maharashtra,Convenience Store,38,55,2090,45,4,61,CID4,03-04-2024,20,1591,2024,4,2,200g
TID01735,Lays Chips,Snacks,Offline,South,Maharashtra,Convenience Store,37,20,740,14,0,49,CID92,26-11-2024,29,349,2024,11,4,52g
TID01736,Nestle Yogurt,Dairy,Online,South,Maharashtra,Supermarket,47,25,1175,20,0,60,CID390,02-09-2024,1,1257,2024,9,3,100g
TID01737,Danone Curd,Dairy,Online,North,Delhi,Convenience Store,48,60,2880,50,3,62,CID61,21-02-2025,24,371,2025,2,1,400g
TID01738,Haldiram Bhujia,Snacks,Online,South,West Bengal,Online,23,55,1265,45,3,34,CID464,11-11-2023,15,1336,2023,11,4,200g
TID01739,Mother Dairy Milk,Dairy,Online,South,Uttar Pradesh,Convenience Store,43,60,2580,52,4,62,CID112,31-12-2024,22,1498,2024,12,4,1L
TID01740,Danone Curd,Dairy,Offline,East,Uttar Pradesh,Convenience Store,32,60,1920,50,1,43,CID216,21-11-2023,26,1459,2023,11,4,400g
TID01741,Haldiram Bhujia,Snacks,Offline,North,Tamil Nadu,Supermarket,34,55,1870,45,5,39,CID312,29-10-2024,7,748,2024,10,4,200g
TID01742,Coca-Cola,Beverages,Offline,South,Uttar Pradesh,Online,48,45,2160,35,2,62,CID128,02-02-2024,14,1109,2024,2,1,750ml
TID01743,Surf Excel,Household,Online,North,Tamil Nadu,Department Store,41,250,10250,220,3,65,CID483,14-12-2023,10,1712,2023,12,4,1kg
TID01744,Dove Soap,Personal Care,Online,North,Delhi,Supermarket,33,45,1485,35,0,40,CID392,06-07-2023,0,300,2023,7,3,100g
TID01745,Harpic,Household,Offline,South,West Bengal,Online,6,95,570,80,4,14,CID336,14-06-2023,19,1652,2023,6,2,500ml
TID01746,Haldiram Bhujia,Snacks,Online,South,West Bengal,Convenience Store,43,55,2365,45,3,65,CID130,04-11-2024,19,557,2024,11,4,200g
TID01747,Dettol Surface Cleaner,Household,Online,West,West Bengal,Convenience Store,41,120,4920,100,2,56,CID429,20-02-2024,3,1550,2024,2,1,500ml
TID01748,Dettol Surface Cleaner,Household,Offline,East,Delhi,Supermarket,33,120,3960,100,3,44,CID331,09-01-2024,2,964,2024,1,1,500ml
TID01749,Lifebuoy,Personal Care,Offline,North,West Bengal,Supermarket,2,35,70,25,4,16,CID357,06-08-2024,0,203,2024,8,3,100g
TID01750,Amul Cheese,Dairy,Offline,North,Maharashtra,Department Store,11,130,1430,110,5,19,CID25,03-03-2025,24,220,2025,3,1,200g
TID01751,Pantene Shampoo,Personal Care,Offline,East,West Bengal,Convenience Store,16,120,1920,100,3,37,CID445,25-08-2023,19,1291,2023,8,3,180ml
TID01752,Amul Butter,Dairy,Offline,West,Tamil Nadu,Supermarket,28,275,7700,250,4,40,CID124,16-06-2023,23,517,2023,6,2,500g
TID01753,Pantene Shampoo,Personal Care,Offline,South,Delhi,Supermarket,32,120,3840,100,3,45,CID359,14-10-2023,18,1152,2023,10,4,180ml
TID01754,Mother Dairy Milk,Dairy,Online,East,Delhi,Convenience Store,38,60,2280,52,1,55,CID151,13-01-2024,12,861,2024,1,1,1L
TID01755,Haldiram Bhujia,Snacks,Online,West,Delhi,Convenience Store,11,55,605,45,4,24,CID164,21-11-2024,5,414,2024,11,4,200g
TID01756,Mother Dairy Milk,Dairy,Offline,West,Delhi,Online,28,60,1680,52,1,40,CID59,13-11-2024,15,1581,2024,11,4,1L
TID01757,Dove Soap,Personal Care,Online,South,Maharashtra,Convenience Store,48,45,2160,35,1,53,CID278,18-10-2024,0,1191,2024,10,4,100g
TID01758,Amul Butter,Dairy,Online,North,Maharashtra,Supermarket,49,275,13475,250,4,71,CID187,16-01-2025,4,368,2025,1,1,500g
TID01759,Harpic,Household,Online,North,Delhi,Convenience Store,5,95,475,80,5,20,CID283,20-07-2024,9,1490,2024,7,3,500ml
TID01760,Frooti,Beverages,Offline,West,Uttar Pradesh,Department Store,8,60,480,50,5,23,CID379,21-12-2023,19,1367,2023,12,4,1.2L
TID01761,Lifebuoy,Personal Care,Offline,West,Delhi,Online,46,35,1610,25,5,58,CID438,22-12-2023,16,1843,2023,12,4,100g
TID01762,Nestle Yogurt,Dairy,Online,North,Tamil Nadu,Supermarket,29,25,725,20,1,41,CID99,09-03-2024,17,1197,2024,3,1,100g
TID01763,Lays Chips,Snacks,Online,West,Tamil Nadu,Department Store,33,20,660,14,4,51,CID365,12-12-2023,5,542,2023,12,4,52g
TID01764,Nivea Cream,Personal Care,Offline,East,Delhi,Convenience Store,37,249,9213,220,0,53,CID473,15-11-2024,30,1176,2024,11,4,200ml
TID01765,Colgate Toothpaste,Personal Care,Online,West,Tamil Nadu,Online,14,110,1540,95,0,28,CID200,25-01-2025,2,513,2025,1,1,150g
TID01766,Amul Butter,Dairy,Offline,North,Tamil Nadu,Supermarket,14,275,3850,250,2,27,CID347,11-12-2023,0,895,2023,12,4,500g
TID01767,Lifebuoy,Personal Care,Online,East,West Bengal,Supermarket,48,35,1680,25,0,65,CID339,02-02-2024,12,64,2024,2,1,100g
TID01768,Dettol Surface Cleaner,Household,Online,South,Maharashtra,Supermarket,6,120,720,100,4,14,CID91,05-09-2024,18,1153,2024,9,3,500ml
TID01769,Amul Cheese,Dairy,Online,East,Tamil Nadu,Convenience Store,43,130,5590,110,1,67,CID233,01-05-2024,3,750,2024,5,2,200g
TID01770,Kurkure,Snacks,Offline,South,Uttar Pradesh,Convenience Store,12,20,240,13,1,29,CID390,10-06-2024,8,296,2024,6,2,90g
TID01771,Bisleri Water,Beverages,Offline,East,Delhi,Convenience Store,37,20,740,15,3,45,CID383,04-02-2025,23,1036,2025,2,1,1L
TID01772,Frooti,Beverages,Offline,East,Maharashtra,Department Store,34,60,2040,50,5,41,CID478,17-12-2023,1,783,2023,12,4,1.2L
TID01773,Dettol Surface Cleaner,Household,Offline,South,Uttar Pradesh,Online,38,120,4560,100,5,57,CID239,18-05-2023,1,1474,2023,5,2,500ml
TID01774,Amul Cheese,Dairy,Offline,West,Delhi,Department Store,16,130,2080,110,4,23,CID285,03-11-2024,22,1122,2024,11,4,200g
TID01775,Danone Curd,Dairy,Offline,South,Uttar Pradesh,Department Store,4,60,240,50,4,25,CID420,10-07-2024,12,794,2024,7,3,400g
TID01776,Harpic,Household,Online,South,Delhi,Convenience Store,25,95,2375,80,3,31,CID68,09-02-2024,7,840,2024,2,1,500ml
TID01777,Dove Soap,Personal Care,Offline,East,Tamil Nadu,Supermarket,42,45,1890,35,1,59,CID399,17-03-2025,10,1183,2025,3,1,100g
TID01778,Nestle Yogurt,Dairy,Online,East,Tamil Nadu,Supermarket,15,25,375,20,2,32,CID121,14-08-2024,26,1383,2024,8,3,100g
TID01779,Amul Butter,Dairy,Online,North,Uttar Pradesh,Convenience Store,5,275,1375,250,3,27,CID431,23-09-2023,9,116,2023,9,3,500g
TID01780,Dettol Surface Cleaner,Household,Offline,East,Maharashtra,Convenience Store,21,120,2520,100,4,43,CID475,07-06-2023,30,428,2023,6,2,500ml
TID01781,Amul Butter,Dairy,Offline,West,Tamil Nadu,Department Store,24,275,6600,250,4,39,CID390,25-03-2025,10,1011,2025,3,1,500g
TID01782,Parle G,Snacks,Online,North,Tamil Nadu,Supermarket,13,40,520,30,1,21,CID6,25-11-2024,26,1528,2024,11,4,300g
TID01783,Pantene Shampoo,Personal Care,Offline,West,Delhi,Supermarket,9,120,1080,100,5,24,CID354,01-05-2023,2,665,2023,5,2,180ml
TID01784,Tropicana Juice,Beverages,Online,South,Tamil Nadu,Convenience Store,7,110,770,90,1,28,CID329,22-04-2024,7,1889,2024,4,2,1L
TID01785,Vim Bar,Household,Offline,East,Tamil Nadu,Department Store,23,25,575,20,1,38,CID381,23-09-2023,6,884,2023,9,3,300g
TID01786,Nestle Yogurt,Dairy,Online,North,West Bengal,Supermarket,10,25,250,20,4,27,CID309,06-02-2025,14,796,2025,2,1,100g
TID01787,Frooti,Beverages,Offline,South,Uttar Pradesh,Convenience Store,34,60,2040,50,2,45,CID241,31-01-2025,7,1614,2025,1,1,1.2L
TID01788,Frooti,Beverages,Offline,East,Tamil Nadu,Supermarket,35,60,2100,50,4,59,CID105,25-11-2024,1,978,2024,11,4,1.2L
TID01789,Danone Curd,Dairy,Offline,East,Tamil Nadu,Supermarket,24,60,1440,50,1,48,CID290,25-07-2024,8,142,2024,7,3,400g
TID01790,Mother Dairy Milk,Dairy,Offline,West,Tamil Nadu,Convenience Store,27,60,1620,52,2,42,CID406,18-08-2023,6,1294,2023,8,3,1L
TID01791,Bisleri Water,Beverages,Online,South,Tamil Nadu,Convenience Store,12,20,240,15,0,36,CID3,19-06-2024,24,1330,2024,6,2,1L
TID01792,Mother Dairy Milk,Dairy,Online,East,Tamil Nadu,Department Store,41,60,2460,52,3,63,CID269,15-02-2024,28,252,2024,2,1,1L
TID01793,Lizol,Household,Offline,North,Tamil Nadu,Convenience Store,16,190,3040,160,2,30,CID448,25-08-2024,15,1247,2024,8,3,975ml
TID01794,Surf Excel,Household,Online,West,Uttar Pradesh,Supermarket,50,250,12500,220,0,67,CID82,04-10-2023,25,1449,2023,10,4,1kg
TID01795,Parle G,Snacks,Online,North,West Bengal,Online,8,40,320,30,3,28,CID168,06-03-2024,14,707,2024,3,1,300g
TID01796,Amul Butter,Dairy,Online,East,West Bengal,Department Store,26,275,7150,250,1,38,CID298,20-04-2023,15,1865,2023,4,2,500g
TID01797,Frooti,Beverages,Online,West,Uttar Pradesh,Convenience Store,50,60,3000,50,4,73,CID294,17-07-2024,30,1150,2024,7,3,1.2L
TID01798,Surf Excel,Household,Offline,East,Maharashtra,Convenience Store,34,250,8500,220,5,41,CID322,23-12-2023,15,1301,2023,12,4,1kg
TID01799,Coca-Cola,Beverages,Online,South,Delhi,Online,16,45,720,35,2,35,CID410,31-01-2024,17,1325,2024,1,1,750ml
TID01800,Vim Bar,Household,Online,North,Delhi,Convenience Store,24,25,600,20,1,43,CID438,10-04-2023,4,988,2023,4,2,300g
TID01801,Kurkure,Snacks,Online,North,West Bengal,Convenience Store,29,20,580,13,3,37,CID160,28-05-2023,4,753,2023,5,2,90g
TID01802,Colgate Toothpaste,Personal Care,Online,South,Tamil Nadu,Online,17,110,1870,95,2,31,CID131,23-03-2024,6,881,2024,3,1,150g
TID01803,Danone Curd,Dairy,Offline,South,West Bengal,Online,9,60,540,50,4,19,CID483,17-03-2024,11,1595,2024,3,1,400g
TID01804,Kurkure,Snacks,Online,South,Maharashtra,Department Store,43,20,860,13,3,65,CID453,28-07-2023,12,1069,2023,7,3,90g
TID01805,Pantene Shampoo,Personal Care,Offline,South,Maharashtra,Online,2,120,240,100,1,17,CID207,27-01-2024,6,1271,2024,1,1,180ml
TID01806,Nivea Cream,Personal Care,Online,North,West Bengal,Online,50,249,12450,220,5,71,CID418,08-09-2023,20,1473,2023,9,3,200ml
TID01807,Red Bull,Beverages,Offline,North,Uttar Pradesh,Supermarket,18,125,2250,105,2,38,CID144,24-05-2023,28,179,2023,5,2,250ml
TID01808,Harpic,Household,Offline,South,Delhi,Online,39,95,3705,80,4,44,CID478,27-12-2023,22,379,2023,12,4,500ml
TID01809,Haldiram Bhujia,Snacks,Online,West,West Bengal,Convenience Store,44,55,2420,45,1,56,CID187,12-03-2024,25,1868,2024,3,1,200g
TID01810,Red Bull,Beverages,Offline,West,Uttar Pradesh,Online,38,125,4750,105,1,54,CID31,16-12-2023,27,206,2023,12,4,250ml
TID01811,Dettol Surface Cleaner,Household,Offline,South,Maharashtra,Convenience Store,1,120,120,100,3,17,CID35,19-05-2023,17,651,2023,5,2,500ml
TID01812,Colgate Toothpaste,Personal Care,Online,South,Tamil Nadu,Online,36,110,3960,95,4,52,CID384,26-01-2024,17,480,2024,1,1,150g
TID01813,Amul Cheese,Dairy,Offline,North,Tamil Nadu,Online,14,130,1820,110,0,25,CID383,22-10-2024,4,674,2024,10,4,200g
TID01814,Bingo,Snacks,Online,North,Tamil Nadu,Department Store,36,18,648,12,5,52,CID200,16-06-2024,10,1827,2024,6,2,85g
TID01815,Bingo,Snacks,Online,South,Uttar Pradesh,Convenience Store,9,18,162,12,0,30,CID434,30-10-2024,6,748,2024,10,4,85g
TID01816,Kurkure,Snacks,Online,North,Uttar Pradesh,Convenience Store,38,20,760,13,2,45,CID91,09-11-2023,0,1085,2023,11,4,90g
TID01817,Lizol,Household,Online,West,West Bengal,Convenience Store,20,190,3800,160,2,36,CID250,11-05-2023,2,499,2023,5,2,975ml
TID01818,Lays Chips,Snacks,Online,West,Uttar Pradesh,Convenience Store,26,20,520,14,0,49,CID264,25-01-2024,24,252,2024,1,1,52g
TID01819,Frooti,Beverages,Online,South,Maharashtra,Supermarket,8,60,480,50,2,17,CID161,22-05-2023,28,547,2023,5,2,1.2L
TID01820,Haldiram Bhujia,Snacks,Online,East,Maharashtra,Supermarket,47,55,2585,45,3,69,CID133,18-09-2023,26,274,2023,9,3,200g
TID01821,Dove Soap,Personal Care,Offline,East,Maharashtra,Online,33,45,1485,35,1,49,CID147,08-07-2023,7,328,2023,7,3,100g
TID01822,Bingo,Snacks,Offline,North,Uttar Pradesh,Convenience Store,5,18,90,12,5,17,CID263,19-11-2023,9,568,2023,11,4,85g
TID01823,Bisleri Water,Beverages,Online,South,Delhi,Online,27,20,540,15,4,38,CID130,13-12-2024,23,636,2024,12,4,1L
TID01824,Nestle Yogurt,Dairy,Online,West,Maharashtra,Online,20,25,500,20,5,41,CID458,27-08-2023,21,1172,2023,8,3,100g
TID01825,Frooti,Beverages,Online,North,Delhi,Supermarket,6,60,360,50,2,30,CID355,05-01-2024,24,256,2024,1,1,1.2L
TID01826,Tropicana Juice,Beverages,Offline,East,Tamil Nadu,Department Store,21,110,2310,90,2,36,CID4,28-02-2024,28,755,2024,2,1,1L
TID01827,Nestle Yogurt,Dairy,Offline,East,Maharashtra,Department Store,28,25,700,20,5,49,CID289,24-02-2025,30,323,2025,2,1,100g
TID01828,Parle G,Snacks,Offline,West,Maharashtra,Online,41,40,1640,30,1,47,CID485,13-01-2024,19,1762,2024,1,1,300g
TID01829,Danone Curd,Dairy,Online,West,Tamil Nadu,Supermarket,41,60,2460,50,0,50,CID451,22-08-2023,27,821,2023,8,3,400g
TID01830,Bingo,Snacks,Online,East,Tamil Nadu,Supermarket,28,18,504,12,1,50,CID295,12-07-2024,18,1967,2024,7,3,85g
TID01831,Nestle Yogurt,Dairy,Online,East,Maharashtra,Convenience Store,1,25,25,20,1,15,CID442,11-09-2024,25,1501,2024,9,3,100g
TID01832,Lizol,Household,Online,North,Delhi,Department Store,19,190,3610,160,5,34,CID415,17-03-2025,13,944,2025,3,1,975ml
TID01833,Amul Butter,Dairy,Offline,South,Delhi,Department Store,1,275,275,250,5,18,CID214,20-12-2024,3,855,2024,12,4,500g
TID01834,Tropicana Juice,Beverages,Online,South,Uttar Pradesh,Convenience Store,6,110,660,90,0,12,CID260,01-02-2025,9,1370,2025,2,1,1L
TID01835,Coca-Cola,Beverages,Online,South,Uttar Pradesh,Convenience Store,4,45,180,35,4,23,CID216,11-05-2023,16,69,2023,5,2,750ml
TID01836,Amul Butter,Dairy,Online,South,Delhi,Department Store,28,275,7700,250,3,43,CID498,07-11-2024,29,1067,2024,11,4,500g
TID01837,Haldiram Bhujia,Snacks,Offline,West,Tamil Nadu,Online,29,55,1595,45,0,36,CID3,26-03-2024,6,638,2024,3,1,200g
TID01838,Surf Excel,Household,Online,West,Maharashtra,Supermarket,5,250,1250,220,0,26,CID446,25-07-2023,17,940,2023,7,3,1kg
TID01839,Dettol Surface Cleaner,Household,Offline,South,Tamil Nadu,Department Store,16,120,1920,100,3,35,CID140,13-11-2024,4,1442,2024,11,4,500ml
TID01840,Amul Cheese,Dairy,Online,North,Delhi,Online,13,130,1690,110,5,23,CID342,22-02-2025,0,738,2025,2,1,200g
TID01841,Lizol,Household,Online,East,Maharashtra,Department Store,19,190,3610,160,1,27,CID194,06-04-2023,17,1659,2023,4,2,975ml
TID01842,Lays Chips,Snacks,Offline,North,Delhi,Department Store,46,20,920,14,2,53,CID407,14-08-2024,8,1494,2024,8,3,52g
TID01843,Lifebuoy,Personal Care,Offline,East,Maharashtra,Department Store,22,35,770,25,3,39,CID314,09-07-2023,16,1772,2023,7,3,100g
TID01844,Dettol Surface Cleaner,Household,Offline,North,West Bengal,Supermarket,1,120,120,100,0,20,CID111,12-01-2025,14,1946,2025,1,1,500ml
TID01845,Dove Soap,Personal Care,Online,West,Delhi,Supermarket,17,45,765,35,3,33,CID231,11-10-2023,14,295,2023,10,4,100g
TID01846,Amul Cheese,Dairy,Online,East,Uttar Pradesh,Convenience Store,1,130,130,110,5,15,CID51,04-06-2024,23,1233,2024,6,2,200g
TID01847,Mother Dairy Milk,Dairy,Online,North,Delhi,Online,31,60,1860,52,3,52,CID145,29-06-2024,19,1705,2024,6,2,1L
TID01848,Colgate Toothpaste,Personal Care,Online,West,Maharashtra,Supermarket,22,110,2420,95,2,27,CID64,12-12-2023,1,920,2023,12,4,150g
TID01849,Colgate Toothpaste,Personal Care,Online,East,West Bengal,Department Store,14,110,1540,95,5,27,CID18,18-02-2025,10,883,2025,2,1,150g
TID01850,Nestle Yogurt,Dairy,Offline,North,Maharashtra,Online,28,25,700,20,2,34,CID250,10-10-2023,4,529,2023,10,4,100g
TID01851,Mother Dairy Milk,Dairy,Offline,South,Maharashtra,Department Store,20,60,1200,52,0,36,CID95,29-04-2023,10,658,2023,4,2,1L
TID01852,Lays Chips,Snacks,Offline,South,West Bengal,Department Store,28,20,560,14,0,50,CID163,24-10-2023,17,726,2023,10,4,52g
TID01853,Danone Curd,Dairy,Offline,West,West Bengal,Online,31,60,1860,50,1,52,CID161,28-07-2024,11,1782,2024,7,3,400g
TID01854,Surf Excel,Household,Offline,East,Tamil Nadu,Department Store,9,250,2250,220,1,14,CID104,08-07-2024,11,1790,2024,7,3,1kg
TID01855,Tropicana Juice,Beverages,Offline,East,Delhi,Department Store,3,110,330,90,0,12,CID68,21-02-2024,18,1570,2024,2,1,1L
TID01856,Lays Chips,Snacks,Online,West,Delhi,Online,6,20,120,14,1,23,CID245,12-05-2023,24,1137,2023,5,2,52g
TID01857,Pantene Shampoo,Personal Care,Online,West,Uttar Pradesh,Department Store,21,120,2520,100,1,43,CID165,13-05-2024,17,405,2024,5,2,180ml
TID01858,Dettol Surface Cleaner,Household,Offline,West,Maharashtra,Supermarket,37,120,4440,100,3,56,CID495,27-10-2024,0,1642,2024,10,4,500ml
TID01859,Lifebuoy,Personal Care,Offline,East,Tamil Nadu,Online,39,35,1365,25,2,47,CID407,07-04-2024,21,551,2024,4,2,100g
TID01860,Amul Butter,Dairy,Online,South,West Bengal,Department Store,36,275,9900,250,1,52,CID291,03-07-2023,1,1517,2023,7,3,500g
TID01861,Coca-Cola,Beverages,Offline,West,Uttar Pradesh,Convenience Store,41,45,1845,35,3,65,CID9,08-07-2024,0,1461,2024,7,3,750ml
TID01862,Nivea Cream,Personal Care,Online,South,Tamil Nadu,Supermarket,36,249,8964,220,2,48,CID110,27-01-2025,17,1803,2025,1,1,200ml
TID01863,Dove Soap,Personal Care,Offline,East,Uttar Pradesh,Online,43,45,1935,35,4,48,CID402,08-09-2024,13,1658,2024,9,3,100g
TID01864,Coca-Cola,Beverages,Online,North,Uttar Pradesh,Department Store,1,45,45,35,1,21,CID197,22-03-2024,1,1240,2024,3,1,750ml
TID01865,Nestle Yogurt,Dairy,Online,West,Delhi,Convenience Store,22,25,550,20,3,36,CID323,10-10-2024,3,1354,2024,10,4,100g
TID01866,Coca-Cola,Beverages,Offline,West,Maharashtra,Convenience Store,15,45,675,35,2,21,CID7,14-05-2023,4,691,2023,5,2,750ml
TID01867,Lays Chips,Snacks,Online,South,Uttar Pradesh,Supermarket,19,20,380,14,2,27,CID350,05-06-2024,1,794,2024,6,2,52g
TID01868,Pantene Shampoo,Personal Care,Online,North,West Bengal,Convenience Store,48,120,5760,100,2,53,CID213,05-07-2024,28,1604,2024,7,3,180ml
TID01869,Parle G,Snacks,Online,South,Uttar Pradesh,Convenience Store,18,40,720,30,2,28,CID296,11-02-2024,9,1842,2024,2,1,300g
TID01870,Surf Excel,Household,Offline,South,Maharashtra,Supermarket,50,250,12500,220,4,61,CID472,05-07-2024,6,425,2024,7,3,1kg
TID01871,Dove Soap,Personal Care,Offline,South,Maharashtra,Convenience Store,40,45,1800,35,5,50,CID277,31-01-2024,17,1344,2024,1,1,100g
TID01872,Nestle Yogurt,Dairy,Online,East,West Bengal,Convenience Store,22,25,550,20,1,46,CID449,31-10-2023,2,1311,2023,10,4,100g
TID01873,Nivea Cream,Personal Care,Online,North,Maharashtra,Convenience Store,18,249,4482,220,5,30,CID350,27-04-2024,8,1795,2024,4,2,200ml
TID01874,Surf Excel,Household,Offline,North,Maharashtra,Supermarket,45,250,11250,220,2,69,CID33,26-09-2023,8,728,2023,9,3,1kg
TID01875,Amul Butter,Dairy,Offline,South,West Bengal,Online,46,275,12650,250,0,59,CID23,01-11-2024,4,381,2024,11,4,500g
TID01876,Surf Excel,Household,Offline,West,Uttar Pradesh,Supermarket,7,250,1750,220,1,18,CID301,19-01-2024,10,1557,2024,1,1,1kg
TID01877,Lizol,Household,Offline,West,Delhi,Supermarket,19,190,3610,160,4,28,CID349,05-07-2023,26,407,2023,7,3,975ml
TID01878,Mother Dairy Milk,Dairy,Offline,South,West Bengal,Supermarket,7,60,420,52,2,19,CID37,01-11-2023,17,1495,2023,11,4,1L
TID01879,Lifebuoy,Personal Care,Offline,South,West Bengal,Department Store,14,35,490,25,4,37,CID465,01-06-2023,25,761,2023,6,2,100g
TID01880,Red Bull,Beverages,Online,North,Uttar Pradesh,Online,42,125,5250,105,3,63,CID399,07-07-2023,26,1536,2023,7,3,250ml
TID01881,Vim Bar,Household,Online,East,Uttar Pradesh,Convenience Store,15,25,375,20,3,25,CID65,13-10-2023,15,1984,2023,10,4,300g
TID01882,Bisleri Water,Beverages,Offline,East,Maharashtra,Supermarket,42,20,840,15,1,54,CID438,28-12-2024,27,73,2024,12,4,1L
TID01883,Lays Chips,Snacks,Online,East,Tamil Nadu,Convenience Store,5,20,100,14,4,15,CID43,11-10-2023,16,1548,2023,10,4,52g
TID01884,Coca-Cola,Beverages,Online,North,Maharashtra,Department Store,42,45,1890,35,1,60,CID39,24-04-2024,25,1148,2024,4,2,750ml
TID01885,Mother Dairy Milk,Dairy,Offline,North,Delhi,Supermarket,3,60,180,52,2,11,CID145,01-11-2024,16,391,2024,11,4,1L
TID01886,Kurkure,Snacks,Online,East,Uttar Pradesh,Convenience Store,6,20,120,13,1,20,CID84,03-07-2024,6,564,2024,7,3,90g
TID01887,Parle G,Snacks,Online,East,Uttar Pradesh,Online,45,40,1800,30,2,54,CID89,30-12-2024,7,1610,2024,12,4,300g
TID01888,Danone Curd,Dairy,Online,South,West Bengal,Department Store,11,60,660,50,2,31,CID158,21-12-2023,30,916,2023,12,4,400g
TID01889,Mother Dairy Milk,Dairy,Offline,East,Tamil Nadu,Online,28,60,1680,52,0,36,CID255,05-04-2023,6,303,2023,4,2,1L
TID01890,Lays Chips,Snacks,Offline,East,Delhi,Department Store,20,20,400,14,4,27,CID439,31-07-2023,1,1574,2023,7,3,52g
TID01891,Bisleri Water,Beverages,Offline,North,West Bengal,Department Store,32,20,640,15,5,55,CID481,25-07-2023,14,637,2023,7,3,1L
TID01892,Mother Dairy Milk,Dairy,Online,West,West Bengal,Department Store,43,60,2580,52,1,66,CID178,25-11-2024,20,1298,2024,11,4,1L
TID01893,Dettol Surface Cleaner,Household,Offline,West,West Bengal,Supermarket,43,120,5160,100,1,67,CID382,26-12-2023,10,1248,2023,12,4,500ml
TID01894,Surf Excel,Household,Online,South,Tamil Nadu,Department Store,23,250,5750,220,5,45,CID435,13-11-2023,20,502,2023,11,4,1kg
TID01895,Surf Excel,Household,Online,South,Delhi,Online,30,250,7500,220,1,37,CID58,20-12-2023,1,239,2023,12,4,1kg
TID01896,Dettol Surface Cleaner,Household,Online,North,Delhi,Department Store,9,120,1080,100,0,14,CID467,30-05-2023,9,784,2023,5,2,500ml
TID01897,Lifebuoy,Personal Care,Offline,South,Tamil Nadu,Department Store,37,35,1295,25,3,56,CID260,10-09-2024,0,856,2024,9,3,100g
TID01898,Amul Cheese,Dairy,Offline,West,West Bengal,Supermarket,7,130,910,110,5,29,CID337,04-09-2024,1,1795,2024,9,3,200g
TID01899,Lays Chips,Snacks,Online,South,Tamil Nadu,Department Store,13,20,260,14,4,23,CID335,05-08-2024,25,1853,2024,8,3,52g
